Txn_ID,Txn_Date,SKU,Warehouse_ID,Txn_Type,Quantity,Unit_Cost
INV02655,2026-07-27,SKU00355,WH-BLR,Outbound,7,8423.07
INV02656,2026-07-11,SKU00138,WH-MUM,Outbound,39,9387.59
INV02657,2026-05-17,SKU00145,WH-MUM,Outbound,57,1430.63
INV02658,2026-06-14,SKU00211,WH-MUM,Inbound,656,466.45
INV02659,2026-03-14,SKU00035,WH-BLR,Outbound,23,445.07
INV02660,2026-06-30,SKU00341,WH-BLR,Inbound,331,166.31
INV02661,2026-06-25,SKU00047,WH-MUM,Outbound,53,4945.23
INV02662,2026-04-21,SKU00497,WH-KOL,Outbound,58,1676.27
INV02663,2026-02-14,SKU00343,WH-MUM,Inbound,792,2347.38
INV02664,2026-04-22,SKU00262,WH-KOL,Outbound,50,882.31
INV02665,2026-06-09,SKU00291,WH-DEL,Outbound,7,9410.52
INV02666,2026-05-03,SKU00151,WH-BLR,Inbound,430,929.95
INV02667,2026-07-28,SKU00167,WH-KOL,Inbound,790,3904.53
INV02668,2026-02-18,SKU00414,WH-MUM,Outbound,5,400.83
INV02669,2026-07-24,SKU00458,WH-MUM,Outbound,48,4799.28
INV02670,2026-04-25,SKU00079,WH-BLR,Outbound,5,4863.08
INV02671,2026-02-05,SKU00014,WH-KOL,Outbound,44,8341.7
INV02672,2026-05-24,SKU00198,WH-KOL,Inbound,492,10809.09
INV02673,2026-04-22,SKU00117,WH-MUM,Outbound,14,1222.09
INV02674,2026-04-28,SKU00379,WH-MUM,Outbound,41,4206.88
INV02675,2026-03-19,SKU00275,WH-BLR,Inbound,401,7591.41
INV02676,2026-04-09,SKU00126,WH-MUM,Inbound,120,2406.61
INV02677,2026-06-28,SKU00475,WH-BLR,Outbound,36,6589.98
INV02678,2026-05-13,SKU00082,WH-BLR,Outbound,27,5223.71
INV02679,2026-07-18,SKU00443,WH-KOL,Inbound,509,2005.51
INV02680,2026-03-16,SKU00397,WH-BLR,Inbound,258,1878.03
INV02681,2026-05-13,SKU00365,WH-BLR,Inbound,503,1218.85
INV02682,2026-03-03,SKU00475,WH-BLR,Outbound,31,6589.98
INV02683,2026-02-16,SKU00240,WH-BLR,Inbound,580,1882.77
INV02684,2026-04-18,SKU00202,WH-BLR,Outbound,15,3409.91
INV02685,2026-06-23,SKU00218,WH-MUM,Inbound,325,1883.86
INV02686,2026-05-25,SKU00132,WH-KOL,Outbound,54,1623.52
INV02687,2026-03-30,SKU00355,WH-BLR,Inbound,515,8423.07
INV02688,2026-02-06,SKU00212,WH-KOL,Inbound,459,8674.8
INV02689,2026-06-22,SKU00339,WH-KOL,Inbound,750,329.07
INV02690,2026-05-20,SKU00082,WH-BLR,Outbound,38,5223.71
INV02691,2026-02-12,SKU00198,WH-KOL,Outbound,10,10809.09
INV02692,2026-06-11,SKU00369,WH-DEL,Inbound,498,8667.87
INV02693,2026-04-01,SKU00440,WH-BLR,Outbound,31,905.06
INV02694,2026-02-01,SKU00491,WH-MUM,Inbound,416,3122.09
INV02695,2026-07-14,SKU00406,WH-KOL,Inbound,281,10375.09
INV02696,2026-02-23,SKU00049,WH-BLR,Outbound,14,366.94
INV02697,2026-02-26,SKU00493,WH-BLR,Inbound,719,558.06
INV02698,2026-07-02,SKU00256,WH-MUM,Outbound,2,483.82
INV02699,2026-07-13,SKU00198,WH-KOL,Outbound,54,10809.09
INV02700,2026-03-13,SKU00351,WH-DEL,Outbound,55,1742.09
INV02701,2026-07-09,SKU00106,WH-BLR,Inbound,59,2011.43
INV02702,2026-04-16,SKU00063,WH-MUM,Outbound,48,10724.93
INV02703,2026-03-11,SKU00102,WH-DEL,Inbound,780,1168.19
INV02704,2026-07-09,SKU00489,WH-BLR,Outbound,59,1585.7
INV02705,2026-04-05,SKU00322,WH-KOL,Outbound,57,1281.08
INV02706,2026-04-03,SKU00374,WH-KOL,Outbound,34,4925.51
INV02707,2026-03-15,SKU00101,WH-KOL,Inbound,399,1999.68
INV02708,2026-05-11,SKU00480,WH-BLR,Outbound,10,2279.72
INV02709,2026-07-14,SKU00370,WH-MUM,Inbound,170,5792.33
INV02710,2026-06-25,SKU00237,WH-KOL,Outbound,22,1075.51
INV02711,2026-07-19,SKU00474,WH-KOL,Outbound,47,7851.39
INV02712,2026-05-15,SKU00271,WH-MUM,Outbound,28,1798.35
INV02713,2026-02-04,SKU00014,WH-KOL,Outbound,12,8341.7
INV02714,2026-06-03,SKU00212,WH-KOL,Outbound,28,8674.8
INV02715,2026-06-29,SKU00439,WH-BLR,Outbound,20,2098.48
INV02716,2026-02-15,SKU00353,WH-MUM,Outbound,3,1292.72
INV02717,2026-06-29,SKU00115,WH-BLR,Inbound,726,8987.46
INV02718,2026-03-16,SKU00073,WH-DEL,Outbound,47,867.66
INV02719,2026-04-03,SKU00276,WH-KOL,Outbound,18,1805.73
INV02720,2026-05-10,SKU00371,WH-BLR,Inbound,731,644.58
INV02721,2026-07-15,SKU00134,WH-DEL,Outbound,18,3530.0
INV02722,2026-06-30,SKU00377,WH-MUM,Inbound,145,7108.33
INV02723,2026-05-12,SKU00153,WH-BLR,Outbound,40,1195.75
INV02724,2026-03-18,SKU00222,WH-BLR,Outbound,21,1173.02
INV02725,2026-04-21,SKU00412,WH-MUM,Outbound,23,9687.41
INV02726,2026-04-09,SKU00042,WH-DEL,Outbound,30,366.12
INV02727,2026-03-03,SKU00146,WH-BLR,Inbound,210,11346.17
INV02728,2026-04-13,SKU00459,WH-DEL,Outbound,40,10412.76
INV02729,2026-02-19,SKU00418,WH-MUM,Outbound,44,1493.1
INV02730,2026-05-21,SKU00492,WH-BLR,Outbound,6,1123.17
INV02731,2026-07-30,SKU00160,WH-KOL,Inbound,641,11066.49
INV02732,2026-02-18,SKU00389,WH-KOL,Inbound,621,1416.12
INV02733,2026-03-26,SKU00116,WH-MUM,Inbound,748,3552.65
INV02734,2026-07-22,SKU00421,WH-KOL,Inbound,376,253.19
INV02735,2026-05-13,SKU00380,WH-BLR,Outbound,29,380.87
INV02736,2026-05-04,SKU00400,WH-BLR,Outbound,51,8201.96
INV02737,2026-03-11,SKU00150,WH-MUM,Outbound,18,2262.09
INV02738,2026-02-13,SKU00050,WH-BLR,Outbound,28,1378.09
INV02739,2026-02-04,SKU00013,WH-MUM,Outbound,35,1784.82
INV02740,2026-02-09,SKU00032,WH-MUM,Outbound,17,4905.87
INV02741,2026-03-16,SKU00120,WH-KOL,Outbound,26,3821.05
INV02742,2026-03-10,SKU00107,WH-BLR,Inbound,462,5299.07
INV02743,2026-06-21,SKU00407,WH-KOL,Outbound,35,11116.04
INV02744,2026-03-30,SKU00217,WH-BLR,Outbound,19,214.53
INV02745,2026-05-08,SKU00310,WH-BLR,Outbound,47,6386.15
INV02746,2026-07-08,SKU00422,WH-DEL,Outbound,21,2230.54
INV02747,2026-07-13,SKU00202,WH-BLR,Outbound,25,3409.91
INV02748,2026-07-16,SKU00241,WH-MUM,Outbound,29,2478.55
INV02749,2026-05-21,SKU00263,WH-KOL,Inbound,554,3584.01
INV02750,2026-02-18,SKU00197,WH-MUM,Outbound,24,4238.42
INV02751,2026-06-27,SKU00095,WH-BLR,Inbound,326,2031.98
INV02752,2026-03-16,SKU00402,WH-MUM,Inbound,625,1387.1
INV02753,2026-06-13,SKU00132,WH-KOL,Outbound,6,1623.52
INV02754,2026-06-28,SKU00146,WH-BLR,Outbound,49,11346.17
INV02755,2026-02-15,SKU00043,WH-MUM,Outbound,15,1179.69
INV02756,2026-05-09,SKU00323,WH-BLR,Inbound,574,499.13
INV02757,2026-04-15,SKU00140,WH-KOL,Outbound,14,1477.48
INV02758,2026-07-23,SKU00264,WH-BLR,Outbound,45,111.35
INV02759,2026-05-02,SKU00131,WH-BLR,Inbound,650,8985.14
INV02760,2026-05-24,SKU00449,WH-BLR,Outbound,39,730.36
INV02761,2026-05-24,SKU00219,WH-KOL,Outbound,40,802.72
INV02762,2026-07-01,SKU00402,WH-MUM,Inbound,225,1387.1
INV02763,2026-06-26,SKU00323,WH-BLR,Outbound,25,499.13
INV02764,2026-05-20,SKU00211,WH-MUM,Inbound,171,466.45
INV02765,2026-04-30,SKU00284,WH-DEL,Inbound,306,2058.16
INV02766,2026-02-26,SKU00179,WH-MUM,Outbound,6,1072.27
INV02767,2026-05-19,SKU00380,WH-BLR,Inbound,325,380.87
INV02768,2026-04-06,SKU00400,WH-BLR,Outbound,36,8201.96
INV02769,2026-07-05,SKU00135,WH-BLR,Inbound,153,1689.65
INV02770,2026-02-09,SKU00034,WH-BLR,Inbound,437,1790.1
INV02771,2026-02-19,SKU00089,WH-MUM,Outbound,48,1266.65
INV02772,2026-06-22,SKU00114,WH-KOL,Outbound,19,8859.95
INV02773,2026-03-11,SKU00346,WH-BLR,Outbound,28,1095.65
INV02774,2026-05-18,SKU00174,WH-MUM,Outbound,8,912.92
INV02775,2026-05-18,SKU00038,WH-KOL,Outbound,28,3912.67
INV02776,2026-04-03,SKU00439,WH-BLR,Inbound,606,2098.48
INV02777,2026-04-20,SKU00050,WH-BLR,Outbound,33,1378.09
INV02778,2026-03-21,SKU00351,WH-DEL,Outbound,5,1742.09
INV02779,2026-06-24,SKU00371,WH-BLR,Outbound,22,644.58
INV02780,2026-05-02,SKU00007,WH-MUM,Inbound,385,2329.44
INV02781,2026-04-24,SKU00425,WH-KOL,Outbound,6,5885.58
INV02782,2026-07-13,SKU00136,WH-BLR,Outbound,41,2010.34
INV02783,2026-07-29,SKU00023,WH-KOL,Outbound,26,2516.42
INV02784,2026-03-18,SKU00371,WH-BLR,Outbound,17,644.58
INV02785,2026-04-22,SKU00147,WH-MUM,Inbound,91,2653.82
INV02786,2026-02-08,SKU00391,WH-MUM,Inbound,383,874.84
INV02787,2026-02-18,SKU00197,WH-MUM,Inbound,782,4238.42
INV02788,2026-03-05,SKU00493,WH-BLR,Outbound,53,558.06
INV02789,2026-04-26,SKU00193,WH-KOL,Inbound,517,176.72
INV02790,2026-05-01,SKU00167,WH-KOL,Outbound,33,3904.53
INV02791,2026-06-23,SKU00452,WH-MUM,Inbound,55,323.23
INV02792,2026-05-03,SKU00422,WH-DEL,Inbound,463,2230.54
INV02793,2026-02-10,SKU00129,WH-DEL,Outbound,14,9327.43
INV02794,2026-03-04,SKU00052,WH-DEL,Inbound,144,1137.66
INV02795,2026-04-13,SKU00495,WH-BLR,Inbound,544,772.9
INV02796,2026-05-23,SKU00085,WH-DEL,Outbound,58,3148.47
INV02797,2026-04-20,SKU00155,WH-MUM,Inbound,699,1737.81
INV02798,2026-05-11,SKU00448,WH-MUM,Inbound,249,11512.49
INV02799,2026-07-22,SKU00026,WH-MUM,Outbound,42,881.72
INV02800,2026-05-09,SKU00227,WH-MUM,Outbound,12,155.78
INV02801,2026-02-17,SKU00170,WH-KOL,Outbound,14,854.17
INV02802,2026-06-21,SKU00078,WH-KOL,Outbound,8,1533.87
INV02803,2026-02-28,SKU00243,WH-MUM,Inbound,82,11188.78
INV02804,2026-07-20,SKU00406,WH-KOL,Outbound,34,10375.09
INV02805,2026-04-29,SKU00322,WH-KOL,Outbound,30,1281.08
INV02806,2026-02-01,SKU00114,WH-KOL,Inbound,724,8859.95
INV02807,2026-07-12,SKU00322,WH-KOL,Inbound,176,1281.08
INV02808,2026-06-28,SKU00412,WH-MUM,Inbound,412,9687.41
INV02809,2026-04-21,SKU00143,WH-MUM,Inbound,294,745.93
INV02810,2026-02-07,SKU00406,WH-KOL,Inbound,372,10375.09
INV02811,2026-06-30,SKU00481,WH-MUM,Outbound,59,1046.17
INV02812,2026-04-12,SKU00151,WH-BLR,Inbound,639,929.95
INV02813,2026-03-18,SKU00028,WH-BLR,Outbound,23,2400.36
INV02814,2026-06-09,SKU00061,WH-DEL,Outbound,11,3874.45
INV02815,2026-03-04,SKU00297,WH-BLR,Inbound,318,1370.96
INV02816,2026-07-02,SKU00284,WH-DEL,Inbound,155,2058.16
INV02817,2026-07-05,SKU00307,WH-MUM,Inbound,281,1107.62
INV02818,2026-05-19,SKU00238,WH-BLR,Outbound,33,944.37
INV02819,2026-04-16,SKU00167,WH-KOL,Outbound,30,3904.53
INV02820,2026-03-02,SKU00073,WH-DEL,Outbound,20,867.66
INV02821,2026-06-25,SKU00382,WH-BLR,Outbound,56,2309.85
INV02822,2026-02-11,SKU00281,WH-BLR,Outbound,47,6051.72
INV02823,2026-07-05,SKU00136,WH-BLR,Outbound,24,2010.34
INV02824,2026-06-24,SKU00372,WH-MUM,Outbound,11,1387.83
INV02825,2026-04-07,SKU00118,WH-KOL,Inbound,361,221.33
INV02826,2026-03-02,SKU00345,WH-KOL,Inbound,320,5493.81
INV02827,2026-02-04,SKU00331,WH-KOL,Inbound,710,1764.17
INV02828,2026-04-27,SKU00140,WH-KOL,Outbound,22,1477.48
INV02829,2026-06-24,SKU00289,WH-DEL,Inbound,66,781.96
INV02830,2026-03-11,SKU00308,WH-MUM,Inbound,471,1066.39
INV02831,2026-04-05,SKU00370,WH-MUM,Outbound,17,5792.33
INV02832,2026-07-09,SKU00200,WH-DEL,Inbound,735,886.77
INV02833,2026-06-14,SKU00253,WH-MUM,Outbound,27,11334.19
INV02834,2026-06-27,SKU00072,WH-MUM,Outbound,9,6769.78
INV02835,2026-05-08,SKU00021,WH-BLR,Outbound,51,1201.01
INV02836,2026-06-20,SKU00492,WH-BLR,Outbound,39,1123.17
INV02837,2026-06-07,SKU00189,WH-MUM,Outbound,47,1312.08
INV02838,2026-05-16,SKU00458,WH-MUM,Outbound,56,4799.28
INV02839,2026-05-03,SKU00260,WH-MUM,Outbound,7,2081.26
INV02840,2026-02-01,SKU00446,WH-MUM,Outbound,14,1215.99
INV02841,2026-04-17,SKU00460,WH-KOL,Inbound,597,1735.11
INV02842,2026-07-05,SKU00138,WH-MUM,Inbound,115,9387.59
INV02843,2026-04-30,SKU00205,WH-DEL,Outbound,38,9692.27
INV02844,2026-06-20,SKU00273,WH-MUM,Outbound,58,10833.62
INV02845,2026-06-15,SKU00015,WH-DEL,Inbound,81,7048.89
INV02846,2026-03-23,SKU00373,WH-BLR,Outbound,3,812.5
INV02847,2026-04-01,SKU00461,WH-MUM,Outbound,3,695.7
INV02848,2026-02-10,SKU00012,WH-BLR,Inbound,132,828.21
INV02849,2026-07-07,SKU00436,WH-BLR,Outbound,35,11859.06
INV02850,2026-04-21,SKU00208,WH-DEL,Inbound,317,10562.59
INV02851,2026-04-09,SKU00295,WH-KOL,Inbound,587,662.59
INV02852,2026-02-11,SKU00230,WH-MUM,Outbound,8,1265.91
INV02853,2026-06-25,SKU00293,WH-BLR,Outbound,41,1336.48
INV02854,2026-03-18,SKU00008,WH-BLR,Outbound,6,2301.12
INV02855,2026-03-11,SKU00482,WH-MUM,Inbound,175,1836.71
INV02856,2026-04-26,SKU00168,WH-MUM,Outbound,14,867.2
INV02857,2026-02-11,SKU00076,WH-MUM,Inbound,716,2157.69
INV02858,2026-05-24,SKU00229,WH-KOL,Inbound,543,1018.62
INV02859,2026-02-10,SKU00357,WH-MUM,Outbound,10,825.85
INV02860,2026-07-27,SKU00225,WH-MUM,Outbound,52,8469.03
INV02861,2026-04-19,SKU00091,WH-DEL,Inbound,378,7317.96
INV02862,2026-04-05,SKU00019,WH-KOL,Outbound,55,9568.66
INV02863,2026-07-29,SKU00016,WH-BLR,Outbound,29,173.77
INV02864,2026-03-31,SKU00128,WH-DEL,Outbound,23,2884.26
INV02865,2026-07-19,SKU00066,WH-MUM,Inbound,733,4782.22
INV02866,2026-05-03,SKU00340,WH-KOL,Outbound,7,1389.69
INV02867,2026-06-13,SKU00063,WH-MUM,Outbound,23,10724.93
INV02868,2026-05-20,SKU00254,WH-MUM,Outbound,22,9288.27
INV02869,2026-02-07,SKU00006,WH-KOL,Outbound,39,687.85
INV02870,2026-04-16,SKU00303,WH-BLR,Inbound,66,1854.07
INV02871,2026-07-30,SKU00296,WH-MUM,Outbound,24,336.52
INV02872,2026-03-05,SKU00266,WH-KOL,Outbound,56,268.37
INV02873,2026-05-19,SKU00352,WH-MUM,Inbound,347,1791.37
INV02874,2026-04-27,SKU00340,WH-KOL,Inbound,597,1389.69
INV02875,2026-04-16,SKU00398,WH-DEL,Outbound,53,1619.31
INV02876,2026-04-14,SKU00095,WH-BLR,Inbound,235,2031.98
INV02877,2026-05-22,SKU00111,WH-MUM,Outbound,18,174.54
INV02878,2026-02-08,SKU00033,WH-KOL,Inbound,500,1276.72
INV02879,2026-04-08,SKU00202,WH-BLR,Outbound,40,3409.91
INV02880,2026-05-06,SKU00041,WH-DEL,Outbound,34,1123.07
INV02881,2026-05-20,SKU00165,WH-BLR,Outbound,10,6359.14
INV02882,2026-07-11,SKU00250,WH-KOL,Inbound,369,3336.03
INV02883,2026-02-16,SKU00202,WH-BLR,Inbound,267,3409.91
INV02884,2026-07-14,SKU00070,WH-MUM,Outbound,22,758.25
INV02885,2026-04-20,SKU00483,WH-MUM,Outbound,10,486.43
INV02886,2026-03-04,SKU00318,WH-DEL,Inbound,371,8028.65
INV02887,2026-06-23,SKU00206,WH-KOL,Outbound,50,7902.26
INV02888,2026-05-18,SKU00368,WH-BLR,Inbound,355,2353.47
INV02889,2026-03-15,SKU00223,WH-KOL,Inbound,644,2179.94
INV02890,2026-07-17,SKU00122,WH-BLR,Inbound,244,10686.17
INV02891,2026-03-16,SKU00427,WH-MUM,Inbound,620,166.09
INV02892,2026-02-20,SKU00127,WH-KOL,Outbound,44,479.88
INV02893,2026-03-10,SKU00260,WH-MUM,Outbound,40,2081.26
INV02894,2026-07-21,SKU00295,WH-KOL,Outbound,17,662.59
INV02895,2026-04-11,SKU00215,WH-DEL,Outbound,6,5829.92
INV02896,2026-04-13,SKU00248,WH-KOL,Outbound,37,1229.37
INV02897,2026-06-11,SKU00080,WH-KOL,Outbound,55,6023.78
INV02898,2026-07-20,SKU00048,WH-KOL,Inbound,250,315.62
INV02899,2026-03-22,SKU00358,WH-MUM,Outbound,30,408.77
INV02900,2026-02-20,SKU00085,WH-DEL,Outbound,33,3148.47
INV02901,2026-04-21,SKU00344,WH-BLR,Outbound,25,440.76
INV02902,2026-06-22,SKU00304,WH-KOL,Outbound,15,1642.08
INV02903,2026-04-23,SKU00448,WH-MUM,Outbound,34,11512.49
INV02904,2026-05-12,SKU00047,WH-MUM,Outbound,58,4945.23
INV02905,2026-04-27,SKU00283,WH-MUM,Outbound,52,6172.83
INV02906,2026-06-14,SKU00307,WH-MUM,Inbound,405,1107.62
INV02907,2026-04-20,SKU00068,WH-MUM,Inbound,478,2170.13
INV02908,2026-02-07,SKU00338,WH-MUM,Outbound,30,10439.58
INV02909,2026-02-11,SKU00418,WH-MUM,Outbound,27,1493.1
INV02910,2026-02-28,SKU00482,WH-MUM,Outbound,5,1836.71
INV02911,2026-05-12,SKU00045,WH-BLR,Outbound,10,1351.96
INV02912,2026-04-13,SKU00083,WH-KOL,Outbound,52,6849.78
INV02913,2026-03-29,SKU00158,WH-MUM,Inbound,694,9970.62
INV02914,2026-05-10,SKU00442,WH-DEL,Outbound,50,3803.66
INV02915,2026-06-29,SKU00298,WH-BLR,Outbound,59,2124.17
INV02916,2026-02-10,SKU00033,WH-KOL,Outbound,24,1276.72
INV02917,2026-02-07,SKU00261,WH-DEL,Inbound,433,7060.4
INV02918,2026-07-03,SKU00411,WH-MUM,Outbound,29,9624.5
INV02919,2026-04-10,SKU00342,WH-BLR,Outbound,40,2400.48
INV02920,2026-07-12,SKU00269,WH-MUM,Outbound,3,10726.11
INV02921,2026-03-10,SKU00290,WH-DEL,Outbound,42,8503.82
INV02922,2026-05-07,SKU00457,WH-MUM,Inbound,605,10584.3
INV02923,2026-04-29,SKU00285,WH-BLR,Outbound,21,2040.13
INV02924,2026-02-09,SKU00123,WH-DEL,Outbound,11,5972.23
INV02925,2026-03-22,SKU00291,WH-DEL,Inbound,774,9410.52
INV02926,2026-07-30,SKU00230,WH-MUM,Outbound,53,1265.91
INV02927,2026-04-05,SKU00164,WH-DEL,Inbound,243,2749.43
INV02928,2026-03-15,SKU00455,WH-DEL,Outbound,19,1331.76
INV02929,2026-02-15,SKU00456,WH-BLR,Outbound,50,401.21
INV02930,2026-07-29,SKU00097,WH-BLR,Outbound,2,789.32
INV02931,2026-02-23,SKU00149,WH-BLR,Inbound,563,543.76
INV02932,2026-02-11,SKU00228,WH-BLR,Outbound,58,5278.75
INV02933,2026-03-19,SKU00228,WH-BLR,Outbound,43,5278.75
INV02934,2026-02-05,SKU00140,WH-KOL,Outbound,3,1477.48
INV02935,2026-06-03,SKU00454,WH-BLR,Outbound,22,2467.89
INV02936,2026-07-12,SKU00384,WH-MUM,Inbound,435,971.4
INV02937,2026-04-05,SKU00049,WH-BLR,Outbound,36,366.94
INV02938,2026-05-13,SKU00214,WH-BLR,Outbound,52,8639.3
INV02939,2026-05-03,SKU00259,WH-BLR,Outbound,56,1430.12
INV02940,2026-03-22,SKU00320,WH-BLR,Outbound,12,11495.71
INV02941,2026-02-09,SKU00104,WH-KOL,Outbound,36,585.83
INV02942,2026-06-12,SKU00123,WH-DEL,Inbound,436,5972.23
INV02943,2026-06-11,SKU00385,WH-DEL,Outbound,19,2272.63
INV02944,2026-03-02,SKU00219,WH-KOL,Inbound,669,802.72
INV02945,2026-05-18,SKU00218,WH-MUM,Inbound,641,1883.86
INV02946,2026-02-03,SKU00161,WH-DEL,Outbound,1,1214.64
INV02947,2026-06-21,SKU00457,WH-MUM,Outbound,46,10584.3
INV02948,2026-07-21,SKU00314,WH-MUM,Inbound,107,2421.37
INV02949,2026-02-03,SKU00188,WH-DEL,Outbound,52,5522.04
INV02950,2026-04-16,SKU00038,WH-KOL,Outbound,54,3912.67
INV02951,2026-06-03,SKU00469,WH-BLR,Inbound,199,5123.19
INV02952,2026-05-17,SKU00357,WH-MUM,Outbound,11,825.85
INV02953,2026-06-08,SKU00212,WH-KOL,Outbound,19,8674.8
INV02954,2026-03-16,SKU00074,WH-KOL,Inbound,230,5681.87
INV02955,2026-04-08,SKU00500,WH-MUM,Outbound,36,5429.77
INV02956,2026-03-22,SKU00497,WH-KOL,Inbound,212,1676.27
INV02957,2026-06-11,SKU00135,WH-BLR,Outbound,20,1689.65
INV02958,2026-02-09,SKU00027,WH-MUM,Inbound,456,2488.89
INV02959,2026-07-16,SKU00256,WH-MUM,Outbound,30,483.82
INV02960,2026-06-07,SKU00407,WH-KOL,Inbound,108,11116.04
INV02961,2026-03-21,SKU00295,WH-KOL,Outbound,15,662.59
INV02962,2026-02-14,SKU00239,WH-BLR,Inbound,338,631.96
INV02963,2026-04-02,SKU00394,WH-BLR,Outbound,20,1568.3
INV02964,2026-02-26,SKU00372,WH-MUM,Inbound,239,1387.83
INV02965,2026-02-13,SKU00051,WH-BLR,Outbound,48,2441.51
INV02966,2026-04-14,SKU00491,WH-MUM,Outbound,56,3122.09
INV02967,2026-06-21,SKU00356,WH-MUM,Outbound,33,9157.17
INV02968,2026-07-30,SKU00366,WH-BLR,Outbound,55,2401.22
INV02969,2026-06-11,SKU00186,WH-BLR,Outbound,38,166.06
INV02970,2026-04-08,SKU00189,WH-MUM,Outbound,13,1312.08
INV02971,2026-02-27,SKU00193,WH-KOL,Inbound,434,176.72
INV02972,2026-07-08,SKU00142,WH-MUM,Outbound,54,912.52
INV02973,2026-06-27,SKU00066,WH-MUM,Outbound,20,4782.22
INV02974,2026-05-29,SKU00037,WH-MUM,Outbound,12,2029.84
INV02975,2026-06-22,SKU00095,WH-BLR,Inbound,350,2031.98
INV02976,2026-02-21,SKU00190,WH-KOL,Outbound,57,1523.36
INV02977,2026-05-12,SKU00316,WH-MUM,Inbound,373,2498.51
INV02978,2026-03-03,SKU00406,WH-KOL,Inbound,133,10375.09
INV02979,2026-07-17,SKU00017,WH-DEL,Outbound,10,2836.86
INV02980,2026-03-22,SKU00241,WH-MUM,Inbound,367,2478.55
INV02981,2026-04-19,SKU00003,WH-DEL,Outbound,14,1314.42
INV02982,2026-03-04,SKU00090,WH-MUM,Inbound,632,10547.52
INV02983,2026-04-18,SKU00457,WH-MUM,Inbound,431,10584.3
INV02984,2026-02-12,SKU00348,WH-BLR,Inbound,263,9937.94
INV02985,2026-04-28,SKU00001,WH-DEL,Outbound,45,2287.34
INV02986,2026-05-29,SKU00185,WH-BLR,Outbound,22,7837.47
INV02987,2026-05-02,SKU00068,WH-MUM,Outbound,17,2170.13
INV02988,2026-06-13,SKU00038,WH-KOL,Outbound,27,3912.67
INV02989,2026-03-16,SKU00250,WH-KOL,Inbound,689,3336.03
INV02990,2026-03-30,SKU00460,WH-KOL,Inbound,90,1735.11
INV02991,2026-06-24,SKU00111,WH-MUM,Outbound,23,174.54
INV02992,2026-02-21,SKU00037,WH-MUM,Inbound,367,2029.84
INV02993,2026-03-24,SKU00203,WH-KOL,Outbound,34,380.44
INV02994,2026-02-14,SKU00297,WH-BLR,Outbound,37,1370.96
INV02995,2026-02-04,SKU00317,WH-MUM,Inbound,337,7090.7
INV02996,2026-05-24,SKU00047,WH-MUM,Inbound,487,4945.23
INV02997,2026-05-28,SKU00138,WH-MUM,Outbound,30,9387.59
INV02998,2026-07-12,SKU00375,WH-BLR,Outbound,14,2972.67
INV02999,2026-07-12,SKU00055,WH-MUM,Outbound,3,681.63
INV03000,2026-04-03,SKU00474,WH-KOL,Inbound,188,7851.39
