Delivery_ID,Order_ID,City,Warehouse_ID,Rider_ID,Distance_km,Delivery_Time_hr,Delay_Days,SLA_Met,Fuel_Cost,Traffic_Level,Delivery_Status,Delivery_Month
DEL01621,ORD007533,Kolkata,WH-DEL,RID018,15.9,3.69,0,Yes,57.83,High,Delivered,2026-05
DEL01622,ORD011525,Mumbai,WH-BLR,RID025,4.1,2.17,0,Yes,20.54,Low,Delivered,2026-05
DEL01623,ORD008464,Bengaluru,WH-BLR,RID035,15.7,4.14,0,Yes,76.02,High,Delivered,2026-02
DEL01624,ORD004971,Kolkata,WH-MUM,RID034,4.0,0.79,2,No,21.4,Medium,Delivered,2026-06
DEL01625,ORD002341,Delhi,WH-DEL,RID006,5.8,1.51,0,Yes,30.13,Medium,Delivered,2026-04
DEL01626,ORD009406,Hyderabad,WH-BLR,RID007,502.3,21.6,0,Yes,2687.21,High,Delivered,2026-07
DEL01627,ORD011151,Kolkata,WH-BLR,RID014,9.9,2.26,2,No,49.4,High,Delivered,2026-06
DEL01628,ORD011402,Bengaluru,WH-DEL,RID027,9.9,3.45,2,No,51.94,Low,Delivered,2026-03
DEL01629,ORD002765,Mumbai,WH-MUM,RID019,8.6,0.5,0,Yes,42.7,High,Delivered,2026-06
DEL01630,ORD006715,Chennai,WH-BLR,RID007,994.6,41.61,1,No,4584.95,Low,Delivered,2026-04
DEL01631,ORD008355,Mumbai,WH-MUM,RID015,6.8,2.68,4,No,24.79,Low,Delivered,2026-04
DEL01632,ORD009973,Hyderabad,WH-BLR,RID023,313.8,15.45,4,No,1398.05,Medium,Delivered,2026-06
DEL01633,ORD008478,Delhi,WH-BLR,RID019,11.7,1.89,1,No,58.03,Low,Delivered,2026-04
DEL01634,ORD011113,Pune,WH-KOL,RID015,849.0,35.87,0,Yes,3740.47,Medium,Delivered Late,2026-05
DEL01635,ORD007326,Ahmedabad,WH-MUM,RID017,846.7,36.06,4,No,4498.85,Medium,Delivered,2026-06
DEL01636,ORD000253,Kolkata,WH-KOL,RID028,15.8,3.26,2,No,84.61,Low,Delivered,2026-04
DEL01637,ORD003057,Mumbai,WH-DEL,RID017,10.2,4.08,4,No,43.43,Low,Delivered,2026-02
DEL01638,ORD003030,Pune,WH-KOL,RID025,345.7,15.79,2,No,1605.25,High,Delivered,2026-07
DEL01639,ORD008086,Ahmedabad,WH-DEL,RID027,574.9,25.61,2,No,2339.12,Medium,Delivered,2026-06
DEL01640,ORD003059,Pune,WH-MUM,RID023,801.4,32.08,0,Yes,3712.71,High,Delivered,2026-04
DEL01641,ORD005733,Chennai,WH-BLR,RID023,1178.4,48.91,0,Yes,4481.04,High,Delivered,2026-03
DEL01642,ORD005397,Chennai,WH-MUM,RID010,1085.6,46.14,1,No,5274.92,Medium,Delivered,2026-07
DEL01643,ORD004342,Mumbai,WH-KOL,RID008,15.2,3.75,1,No,83.56,Low,Delivered,2026-06
DEL01644,ORD003328,Hyderabad,WH-BLR,RID030,214.1,8.86,0,Yes,884.39,Low,Delivered,2026-03
DEL01645,ORD007592,Mumbai,WH-BLR,RID032,15.7,2.56,1,No,57.88,Medium,Delivered,2026-08
DEL01646,ORD008128,Kolkata,WH-MUM,RID026,16.9,2.19,0,Yes,59.61,Low,Delivered,2026-07
DEL01647,ORD001170,Pune,WH-KOL,RID036,548.3,25.15,1,No,2574.11,Low,Delivered Late,2026-07
DEL01648,ORD007925,Chennai,WH-BLR,RID024,1380.9,55.69,0,Yes,7019.54,Low,Delivered,2026-07
DEL01649,ORD009818,Chennai,WH-KOL,RID004,1716.7,71.28,0,Yes,6329.22,Low,Delivered,2026-06
DEL01650,ORD010264,Ahmedabad,WH-KOL,RID034,649.1,28.36,0,Yes,2936.14,High,Delivered,2026-05
DEL01651,ORD005197,Pune,WH-BLR,RID040,789.4,34.35,1,No,3720.69,High,Delivered,2026-05
DEL01652,ORD011096,Ahmedabad,WH-MUM,RID031,730.4,31.36,0,Yes,3661.67,Medium,Delivered,2026-06
DEL01653,ORD003426,Hyderabad,WH-DEL,RID031,815.7,35.19,0,Yes,3962.67,Medium,Delivered,2026-06
DEL01654,ORD009361,Pune,WH-DEL,RID036,566.8,25.46,0,Yes,2953.52,Medium,Delivered,2026-05
DEL01655,ORD007659,Delhi,WH-BLR,RID018,9.6,1.77,0,Yes,50.62,Medium,Delivered,2026-03
DEL01656,ORD005877,Delhi,WH-MUM,RID001,16.0,2.5,0,Yes,64.36,Medium,Delivered,2026-07
DEL01657,ORD002152,Kolkata,WH-MUM,RID032,12.4,3.38,1,No,50.79,Low,Delivered,2026-03
DEL01658,ORD005171,Bengaluru,WH-KOL,RID018,13.0,2.76,0,Yes,47.19,Medium,Delivered,2026-02
DEL01659,ORD010211,Pune,WH-DEL,RID011,831.6,33.25,0,Yes,4533.14,Low,RTO,2026-04
DEL01660,ORD000149,Hyderabad,WH-MUM,RID025,164.8,7.07,2,No,805.26,Medium,Delivered,2026-07
DEL01661,ORD000051,Hyderabad,WH-DEL,RID009,454.1,21.62,1,No,2464.3,High,Delivered,2026-07
DEL01662,ORD010106,Chennai,WH-BLR,RID039,1251.4,51.61,2,No,4423.47,Medium,Delivered,2026-04
DEL01663,ORD009272,Ahmedabad,WH-MUM,RID003,437.5,17.31,1,No,1889.6,Low,Delivered,2026-02
DEL01664,ORD010879,Delhi,WH-BLR,RID020,13.1,2.0,1,No,71.82,Medium,Delivered Late,2026-08
DEL01665,ORD002789,Ahmedabad,WH-MUM,RID030,682.6,30.12,1,No,3168.09,Medium,Delivered,2026-07
DEL01666,ORD009511,Hyderabad,WH-MUM,RID010,496.0,21.29,0,Yes,2452.05,High,Delivered,2026-06
DEL01667,ORD000771,Bengaluru,WH-MUM,RID029,16.0,4.04,0,Yes,84.93,Low,Delivered,2026-05
DEL01668,ORD004156,Delhi,WH-MUM,RID003,8.4,1.29,4,No,35.03,Low,Delivered,2026-06
DEL01669,ORD007144,Mumbai,WH-BLR,RID006,13.1,3.02,1,No,54.51,Medium,Delivered,2026-06
DEL01670,ORD011214,Hyderabad,WH-DEL,RID023,503.4,22.99,4,No,2658.52,Medium,Delivered,2026-05
DEL01671,ORD000158,Ahmedabad,WH-MUM,RID014,716.0,30.94,0,Yes,3466.67,Medium,Delivered,2026-06
DEL01672,ORD011304,Ahmedabad,WH-MUM,RID015,532.0,23.96,0,Yes,2284.12,Low,Delivered,2026-06
DEL01673,ORD004530,Chennai,WH-MUM,RID029,1867.4,72.0,0,Yes,6830.43,Low,Delivered,2026-05
DEL01674,ORD000376,Bengaluru,WH-MUM,RID034,16.6,3.25,0,Yes,81.22,Medium,Delivered,2026-03
DEL01675,ORD005525,Delhi,WH-MUM,RID011,14.5,0.75,1,No,73.04,Medium,Delivered,2026-07
DEL01676,ORD009661,Kolkata,WH-KOL,RID024,4.7,2.15,1,No,17.09,Medium,Delivered,2026-03
DEL01677,ORD001908,Mumbai,WH-BLR,RID020,9.3,2.89,2,No,40.88,Medium,Delivered,2026-03
DEL01678,ORD010411,Kolkata,WH-KOL,RID007,16.7,3.91,4,No,67.99,High,Delivered,2026-03
DEL01679,ORD004579,Bengaluru,WH-KOL,RID003,9.9,2.79,0,Yes,48.78,Low,Delivered,2026-06
DEL01680,ORD005865,Mumbai,WH-MUM,RID029,14.8,2.89,2,No,80.4,Low,RTO,2026-07
DEL01681,ORD008859,Bengaluru,WH-MUM,RID012,16.0,3.36,0,Yes,62.93,Low,Delivered,2026-04
DEL01682,ORD001256,Mumbai,WH-MUM,RID019,17.9,3.06,0,Yes,69.46,Medium,Delivered,2026-02
DEL01683,ORD002609,Chennai,WH-KOL,RID008,1937.7,72.0,4,No,7243.35,High,Delivered,2026-06
DEL01684,ORD004997,Ahmedabad,WH-BLR,RID008,382.1,18.46,0,Yes,2021.28,Medium,Delivered,2026-03
DEL01685,ORD008404,Kolkata,WH-BLR,RID040,9.4,1.65,0,Yes,44.51,High,Delivered,2026-02
DEL01686,ORD004076,Pune,WH-MUM,RID033,631.9,25.67,4,No,2870.39,High,Delivered,2026-03
DEL01687,ORD000587,Delhi,WH-MUM,RID030,13.6,2.86,2,No,62.38,Low,Delivered,2026-03
DEL01688,ORD005544,Mumbai,WH-MUM,RID009,7.5,1.59,0,Yes,33.41,Medium,Delivered Late,2026-04
DEL01689,ORD003122,Delhi,WH-MUM,RID023,17.3,2.85,0,Yes,92.73,Medium,Delivered,2026-07
DEL01690,ORD005257,Mumbai,WH-MUM,RID038,11.1,1.03,0,Yes,54.73,High,Delivered,2026-04
DEL01691,ORD006565,Mumbai,WH-MUM,RID006,7.2,2.42,2,No,35.45,Medium,Delivered,2026-03
DEL01692,ORD009746,Ahmedabad,WH-BLR,RID010,332.2,14.93,0,Yes,1214.38,High,Delivered,2026-03
DEL01693,ORD006670,Bengaluru,WH-DEL,RID023,15.4,2.47,0,Yes,84.38,High,Delivered,2026-07
DEL01694,ORD010118,Pune,WH-DEL,RID035,379.0,17.3,0,Yes,1704.95,Medium,Delivered,2026-03
DEL01695,ORD001654,Ahmedabad,WH-KOL,RID028,264.8,12.37,4,No,936.71,Medium,Delivered,2026-05
DEL01696,ORD004720,Delhi,WH-DEL,RID010,12.9,1.8,1,No,65.64,Low,RTO,2026-06
DEL01697,ORD009101,Ahmedabad,WH-BLR,RID005,897.3,36.65,2,No,4422.47,Medium,Delivered Late,2026-06
DEL01698,ORD000314,Bengaluru,WH-KOL,RID038,8.3,2.79,0,Yes,40.55,Medium,Delivered,2026-03
DEL01699,ORD007420,Ahmedabad,WH-MUM,RID026,393.3,17.03,1,No,1684.37,Low,Delivered,2026-04
DEL01700,ORD008731,Delhi,WH-BLR,RID026,14.0,1.02,4,No,63.54,Low,Delivered,2026-04
DEL01701,ORD002060,Pune,WH-KOL,RID031,345.9,15.35,0,Yes,1703.4,Medium,Delivered,2026-04
DEL01702,ORD003383,Ahmedabad,WH-KOL,RID021,756.9,31.59,0,Yes,2653.15,Low,Delivered,2026-04
DEL01703,ORD003717,Delhi,WH-MUM,RID022,13.3,1.97,1,No,54.5,Low,Delivered,2026-04
DEL01704,ORD004211,Pune,WH-BLR,RID033,776.5,34.01,1,No,4060.81,Medium,Delivered,2026-04
DEL01705,ORD003919,Delhi,WH-MUM,RID021,4.1,1.22,1,No,15.78,Medium,RTO,2026-05
DEL01706,ORD006468,Kolkata,WH-DEL,RID032,10.8,4.17,0,Yes,45.44,Medium,Delivered,2026-02
DEL01707,ORD002924,Kolkata,WH-DEL,RID013,17.1,2.67,2,No,62.72,Low,Delivered,2026-04
DEL01708,ORD002794,Mumbai,WH-MUM,RID002,9.5,1.96,1,No,38.26,Low,Delivered,2026-02
DEL01709,ORD004118,Ahmedabad,WH-BLR,RID016,297.2,15.14,0,Yes,1311.72,Medium,Delivered,2026-07
DEL01710,ORD005046,Chennai,WH-KOL,RID004,2068.0,72.0,4,No,10878.51,Medium,Delivered,2026-06
DEL01711,ORD005476,Delhi,WH-KOL,RID032,12.9,2.03,4,No,62.77,High,Delivered,2026-06
DEL01712,ORD000383,Kolkata,WH-BLR,RID026,15.6,2.42,0,Yes,72.45,Low,Delivered,2026-05
DEL01713,ORD000371,Delhi,WH-MUM,RID011,13.1,6.24,1,No,65.54,Low,Delivered,2026-04
DEL01714,ORD007248,Ahmedabad,WH-MUM,RID026,872.7,34.19,4,No,4070.31,Low,Delivered,2026-02
DEL01715,ORD002356,Ahmedabad,WH-MUM,RID032,555.0,24.21,4,No,2040.07,Low,Delivered,2026-04
DEL01716,ORD006609,Hyderabad,WH-MUM,RID006,566.5,25.77,0,Yes,2649.21,Medium,Delivered,2026-05
DEL01717,ORD006476,Delhi,WH-BLR,RID012,15.1,3.03,4,No,76.58,Medium,Delivered,2026-02
DEL01718,ORD011434,Ahmedabad,WH-KOL,RID020,405.9,18.66,0,Yes,2066.79,High,Delivered,2026-03
DEL01719,ORD004331,Hyderabad,WH-MUM,RID032,444.1,20.6,4,No,1718.88,Medium,Delivered,2026-07
DEL01720,ORD006261,Chennai,WH-MUM,RID038,1921.2,72.0,0,Yes,9159.29,Medium,Delivered,2026-04
DEL01721,ORD010931,Chennai,WH-MUM,RID029,2023.5,72.0,1,No,7851.67,Medium,Delivered,2026-04
DEL01722,ORD006087,Kolkata,WH-BLR,RID006,11.9,3.29,2,No,43.85,High,Delivered,2026-07
DEL01723,ORD003003,Delhi,WH-BLR,RID038,9.0,2.47,2,No,32.77,Low,Delivered,2026-02
DEL01724,ORD001460,Hyderabad,WH-KOL,RID022,251.1,12.35,0,Yes,1145.56,Medium,Delivered,2026-05
DEL01725,ORD002974,Kolkata,WH-BLR,RID014,17.1,1.74,4,No,62.18,Low,Delivered,2026-06
DEL01726,ORD003326,Mumbai,WH-BLR,RID006,17.0,2.0,0,Yes,59.83,Medium,Delivered,2026-05
DEL01727,ORD010802,Hyderabad,WH-BLR,RID003,712.6,29.96,1,No,3199.84,Medium,Delivered,2026-07
DEL01728,ORD011370,Delhi,WH-KOL,RID033,16.5,1.83,0,Yes,86.55,Medium,RTO,2026-07
DEL01729,ORD006778,Pune,WH-KOL,RID012,438.2,18.42,1,No,2271.05,Medium,Delivered,2026-05
DEL01730,ORD000397,Kolkata,WH-BLR,RID008,12.4,3.39,1,No,54.7,Low,Delivered,2026-07
DEL01731,ORD004181,Kolkata,WH-MUM,RID009,5.6,1.51,4,No,20.76,High,Delivered,2026-05
DEL01732,ORD010470,Hyderabad,WH-BLR,RID011,366.1,15.53,4,No,1671.05,Medium,Delivered,2026-03
DEL01733,ORD000043,Bengaluru,WH-MUM,RID009,9.0,2.55,1,No,34.24,Medium,Delivered,2026-04
DEL01734,ORD003524,Hyderabad,WH-BLR,RID036,564.2,23.66,0,Yes,2118.21,Medium,Delivered,2026-04
DEL01735,ORD005304,Pune,WH-BLR,RID029,236.9,12.07,0,Yes,894.49,Medium,Delivered,2026-05
DEL01736,ORD000784,Delhi,WH-DEL,RID006,7.9,2.63,0,Yes,36.31,Medium,Delivered,2026-02
DEL01737,ORD005653,Bengaluru,WH-MUM,RID001,8.6,2.78,0,Yes,33.85,Low,Delivered,2026-07
DEL01738,ORD002697,Hyderabad,WH-KOL,RID040,181.3,8.35,0,Yes,787.3,Medium,Delivered,2026-04
DEL01739,ORD006032,Delhi,WH-MUM,RID017,8.1,1.8,1,No,36.58,High,Delivered,2026-02
DEL01740,ORD001045,Chennai,WH-MUM,RID020,1892.9,72.0,2,No,10294.59,High,Delivered,2026-03
DEL01741,ORD008996,Pune,WH-MUM,RID008,221.7,9.27,4,No,816.11,Medium,Delivered,2026-03
DEL01742,ORD003762,Bengaluru,WH-MUM,RID040,4.2,2.5,0,Yes,17.69,Low,Delivered,2026-02
DEL01743,ORD006308,Delhi,WH-KOL,RID039,16.6,2.69,1,No,88.3,Medium,Delivered,2026-02
DEL01744,ORD011464,Kolkata,WH-BLR,RID009,5.1,3.48,0,Yes,21.9,High,Delivered,2026-06
DEL01745,ORD005821,Ahmedabad,WH-KOL,RID001,800.4,32.42,4,No,3716.34,Low,Delivered,2026-06
DEL01746,ORD008053,Pune,WH-MUM,RID017,319.4,14.27,4,No,1635.85,Low,Delivered,2026-04
DEL01747,ORD002616,Bengaluru,WH-MUM,RID036,10.5,2.55,0,Yes,52.26,Medium,Delivered,2026-04
DEL01748,ORD003306,Kolkata,WH-KOL,RID019,9.3,3.65,2,No,45.16,Medium,Delivered,2026-03
DEL01749,ORD008793,Kolkata,WH-BLR,RID027,4.8,2.96,4,No,18.77,Low,Delivered,2026-05
DEL01750,ORD001131,Kolkata,WH-MUM,RID018,10.2,1.77,1,No,49.24,Medium,RTO,2026-02
DEL01751,ORD010205,Kolkata,WH-MUM,RID028,12.9,2.7,0,Yes,65.36,Medium,Delivered,2026-02
DEL01752,ORD010144,Chennai,WH-DEL,RID002,1388.7,58.44,0,Yes,5995.81,Medium,Delivered,2026-03
DEL01753,ORD007061,Hyderabad,WH-BLR,RID003,528.5,23.97,0,Yes,2800.24,Medium,Delivered,2026-05
DEL01754,ORD002406,Pune,WH-BLR,RID034,717.3,31.9,2,No,3322.08,Medium,Delivered,2026-03
DEL01755,ORD005856,Ahmedabad,WH-KOL,RID027,473.2,19.83,1,No,2400.22,Low,Delivered,2026-05
DEL01756,ORD006583,Pune,WH-MUM,RID021,882.0,39.17,0,Yes,3279.06,High,Delivered,2026-06
DEL01757,ORD009944,Mumbai,WH-BLR,RID017,7.9,1.41,1,No,30.55,High,Delivered,2026-05
DEL01758,ORD010501,Pune,WH-DEL,RID028,838.1,35.75,4,No,4380.26,Low,Delivered,2026-04
DEL01759,ORD011535,Chennai,WH-MUM,RID025,1395.1,57.24,0,Yes,5011.71,Medium,RTO,2026-04
DEL01760,ORD003890,Mumbai,WH-BLR,RID020,15.6,2.56,1,No,56.54,Low,Delivered,2026-04
DEL01761,ORD007740,Delhi,WH-DEL,RID010,17.8,2.39,0,Yes,96.01,Medium,Delivered,2026-02
DEL01762,ORD000123,Delhi,WH-MUM,RID039,7.1,4.0,1,No,25.4,High,Delivered,2026-04
DEL01763,ORD006689,Pune,WH-BLR,RID011,649.2,26.72,4,No,3043.39,Medium,Delivered,2026-05
DEL01764,ORD000470,Kolkata,WH-BLR,RID012,9.7,0.58,0,Yes,44.31,Low,Delivered,2026-04
DEL01765,ORD010025,Chennai,WH-MUM,RID008,1531.6,62.23,1,No,7075.85,Low,Delivered,2026-08
DEL01766,ORD002117,Kolkata,WH-KOL,RID020,12.9,1.48,0,Yes,61.76,High,Delivered,2026-07
DEL01767,ORD005641,Pune,WH-BLR,RID022,842.6,36.22,4,No,3080.43,Low,Delivered,2026-07
DEL01768,ORD011217,Bengaluru,WH-BLR,RID019,15.0,2.41,0,Yes,77.15,High,Delivered,2026-02
DEL01769,ORD001959,Ahmedabad,WH-KOL,RID012,528.3,23.48,0,Yes,2503.2,Low,Delivered,2026-07
DEL01770,ORD002365,Delhi,WH-BLR,RID018,12.4,2.78,1,No,60.9,Low,Delivered,2026-06
DEL01771,ORD005823,Pune,WH-MUM,RID007,660.9,27.6,0,Yes,3224.13,Medium,Delivered,2026-02
DEL01772,ORD010177,Hyderabad,WH-BLR,RID021,788.6,32.86,0,Yes,3501.37,Medium,Delivered,2026-03
DEL01773,ORD007883,Mumbai,WH-BLR,RID020,7.9,1.19,2,No,28.88,High,Delivered,2026-05
DEL01774,ORD005910,Kolkata,WH-BLR,RID021,10.7,3.13,1,No,47.36,Low,Delivered,2026-04
DEL01775,ORD009769,Chennai,WH-BLR,RID038,2033.5,72.0,2,No,9771.08,Medium,Delivered,2026-06
DEL01776,ORD001704,Delhi,WH-DEL,RID025,14.5,0.5,4,No,65.11,Low,Delivered Late,2026-05
DEL01777,ORD007343,Delhi,WH-BLR,RID036,10.3,1.64,0,Yes,36.16,High,Delivered,2026-04
DEL01778,ORD010912,Ahmedabad,WH-KOL,RID038,811.1,35.88,0,Yes,4366.92,Medium,Delivered Late,2026-06
DEL01779,ORD007850,Hyderabad,WH-BLR,RID039,497.1,20.99,4,No,1747.23,Low,RTO,2026-08
DEL01780,ORD004633,Pune,WH-KOL,RID033,771.8,32.65,0,Yes,3022.59,Low,Delivered,2026-02
DEL01781,ORD004514,Chennai,WH-BLR,RID025,1935.3,72.0,0,Yes,10243.19,High,Delivered,2026-03
DEL01782,ORD006142,Ahmedabad,WH-KOL,RID015,560.1,22.92,0,Yes,2063.19,High,Delivered,2026-02
DEL01783,ORD008125,Hyderabad,WH-BLR,RID019,683.3,28.42,0,Yes,3322.39,Medium,Delivered,2026-05
DEL01784,ORD007291,Delhi,WH-MUM,RID020,4.1,2.62,1,No,19.05,Low,Delivered,2026-02
DEL01785,ORD003369,Hyderabad,WH-MUM,RID030,234.9,9.58,1,No,853.09,High,Delivered,2026-02
DEL01786,ORD010715,Pune,WH-BLR,RID027,640.2,29.16,1,No,2914.53,Low,Delivered,2026-05
DEL01787,ORD001822,Kolkata,WH-BLR,RID020,15.1,0.88,4,No,67.74,High,Delivered,2026-08
DEL01788,ORD005468,Delhi,WH-MUM,RID023,5.2,1.36,0,Yes,26.71,High,Delivered,2026-05
DEL01789,ORD002894,Kolkata,WH-DEL,RID030,9.0,1.19,0,Yes,32.56,Medium,Delivered,2026-03
DEL01790,ORD007595,Hyderabad,WH-MUM,RID015,545.0,23.19,0,Yes,2286.8,Medium,RTO,2026-06
DEL01791,ORD007790,Bengaluru,WH-MUM,RID015,10.0,3.97,1,No,50.28,Low,Delivered,2026-04
DEL01792,ORD009117,Bengaluru,WH-DEL,RID039,5.8,1.84,2,No,28.84,Medium,Delivered,2026-03
DEL01793,ORD008429,Mumbai,WH-MUM,RID037,5.9,1.73,0,Yes,27.08,Medium,Delivered,2026-05
DEL01794,ORD009786,Mumbai,WH-BLR,RID033,7.1,2.87,0,Yes,37.72,Medium,Delivered,2026-05
DEL01795,ORD008271,Pune,WH-BLR,RID001,360.8,15.45,1,No,1973.4,Medium,Delivered,2026-04
DEL01796,ORD001376,Hyderabad,WH-MUM,RID039,699.0,29.99,0,Yes,2850.98,Medium,Delivered,2026-06
DEL01797,ORD006176,Ahmedabad,WH-DEL,RID026,227.3,12.5,1,No,893.02,Medium,Delivered,2026-07
DEL01798,ORD001457,Kolkata,WH-BLR,RID009,17.9,3.38,1,No,74.76,Low,Delivered,2026-05
DEL01799,ORD010068,Hyderabad,WH-KOL,RID023,882.0,37.58,0,Yes,4842.41,Low,Delivered,2026-05
DEL01800,ORD010548,Mumbai,WH-MUM,RID031,9.2,2.62,2,No,33.98,High,Delivered Late,2026-04
DEL01801,ORD001419,Mumbai,WH-KOL,RID040,4.3,1.57,0,Yes,19.77,Low,Delivered,2026-04
DEL01802,ORD007250,Pune,WH-BLR,RID003,442.0,18.33,1,No,1584.74,Low,Delivered,2026-06
DEL01803,ORD008170,Mumbai,WH-MUM,RID015,16.7,3.31,0,Yes,62.18,Medium,Delivered,2026-07
DEL01804,ORD010691,Bengaluru,WH-KOL,RID031,11.4,2.36,4,No,52.98,Medium,Delivered,2026-03
DEL01805,ORD002372,Delhi,WH-BLR,RID004,4.8,2.85,2,No,23.56,High,Delivered,2026-07
DEL01806,ORD000773,Pune,WH-BLR,RID005,331.1,16.84,0,Yes,1751.43,Low,Delivered,2026-07
DEL01807,ORD005225,Mumbai,WH-BLR,RID004,9.6,3.79,0,Yes,43.1,Medium,Delivered,2026-04
DEL01808,ORD004496,Ahmedabad,WH-MUM,RID014,869.6,36.77,1,No,4135.5,Medium,Delivered,2026-04
DEL01809,ORD001004,Delhi,WH-KOL,RID030,14.4,2.77,1,No,75.37,Low,Delivered,2026-02
DEL01810,ORD009115,Pune,WH-KOL,RID033,592.8,24.67,0,Yes,2196.89,Low,Delivered Late,2026-02
DEL01811,ORD007229,Ahmedabad,WH-MUM,RID002,452.6,19.4,0,Yes,2295.06,High,Delivered,2026-02
DEL01812,ORD005069,Ahmedabad,WH-BLR,RID032,292.1,13.23,0,Yes,1047.63,Low,RTO,2026-05
DEL01813,ORD010200,Hyderabad,WH-MUM,RID029,829.7,35.55,0,Yes,3101.72,Medium,Delivered Late,2026-05
DEL01814,ORD009193,Hyderabad,WH-DEL,RID002,588.1,25.2,0,Yes,2194.73,Low,Delivered,2026-07
DEL01815,ORD004168,Ahmedabad,WH-BLR,RID025,639.4,27.75,1,No,2928.07,High,Delivered,2026-06
DEL01816,ORD009510,Bengaluru,WH-MUM,RID038,7.0,1.95,4,No,36.98,Low,Delivered,2026-05
DEL01817,ORD001165,Bengaluru,WH-DEL,RID013,14.9,1.82,2,No,55.22,Low,Delivered,2026-03
DEL01818,ORD010024,Chennai,WH-MUM,RID039,1837.5,72.0,1,No,8871.58,Low,Delivered,2026-04
DEL01819,ORD004992,Kolkata,WH-BLR,RID008,15.5,2.89,1,No,80.36,High,Delivered,2026-06
DEL01820,ORD008272,Delhi,WH-KOL,RID010,16.7,1.96,0,Yes,71.19,Medium,Delivered,2026-04
DEL01821,ORD001326,Delhi,WH-KOL,RID029,7.3,2.64,0,Yes,26.78,High,Delivered,2026-07
DEL01822,ORD005577,Chennai,WH-BLR,RID039,1846.7,72.0,0,Yes,8149.6,Low,Delivered,2026-06
DEL01823,ORD010836,Mumbai,WH-BLR,RID039,6.2,3.12,1,No,23.16,Low,Delivered,2026-05
DEL01824,ORD001775,Pune,WH-BLR,RID005,822.6,36.45,1,No,3653.38,Medium,Delivered Late,2026-05
DEL01825,ORD001146,Hyderabad,WH-MUM,RID037,871.3,36.34,0,Yes,4470.55,High,Delivered,2026-07
DEL01826,ORD000544,Ahmedabad,WH-BLR,RID020,267.7,12.97,2,No,1417.13,Medium,Delivered,2026-04
DEL01827,ORD007177,Delhi,WH-KOL,RID033,7.1,2.79,4,No,33.62,Low,Delivered,2026-05
DEL01828,ORD011343,Chennai,WH-KOL,RID036,1421.0,58.69,0,Yes,6038.99,High,Delivered,2026-05
DEL01829,ORD008144,Ahmedabad,WH-DEL,RID004,664.0,27.71,1,No,2925.95,High,Delivered,2026-05
DEL01830,ORD009942,Delhi,WH-BLR,RID007,13.0,2.61,0,Yes,52.77,High,Delivered,2026-04
DEL01831,ORD009246,Ahmedabad,WH-DEL,RID015,728.0,31.76,0,Yes,2589.65,Low,Delivered,2026-04
DEL01832,ORD000075,Hyderabad,WH-MUM,RID039,849.0,34.45,2,No,4269.87,Medium,Delivered,2026-03
DEL01833,ORD011064,Ahmedabad,WH-KOL,RID038,376.4,16.77,0,Yes,1539.68,Low,Delivered,2026-07
DEL01834,ORD001347,Bengaluru,WH-MUM,RID023,12.2,3.5,4,No,51.04,Low,Delivered,2026-04
DEL01835,ORD000990,Chennai,WH-MUM,RID033,1978.4,72.0,1,No,9309.04,Medium,Delivered,2026-04
DEL01836,ORD009653,Ahmedabad,WH-KOL,RID040,328.0,13.79,0,Yes,1556.36,Low,Delivered,2026-03
DEL01837,ORD007808,Pune,WH-KOL,RID014,747.7,30.35,2,No,3116.71,Low,Delivered,2026-03
DEL01838,ORD000727,Bengaluru,WH-MUM,RID032,6.8,3.36,0,Yes,26.48,Medium,Delivered,2026-05
DEL01839,ORD006477,Hyderabad,WH-DEL,RID021,763.2,30.64,0,Yes,2833.94,Medium,Delivered,2026-05
DEL01840,ORD010689,Chennai,WH-KOL,RID023,1449.4,59.21,1,No,7678.32,Medium,Delivered,2026-07
DEL01841,ORD005259,Ahmedabad,WH-BLR,RID011,309.0,15.19,0,Yes,1101.3,Low,Delivered,2026-02
DEL01842,ORD006352,Delhi,WH-MUM,RID038,17.1,3.97,0,Yes,92.81,High,Delivered,2026-04
DEL01843,ORD002532,Pune,WH-KOL,RID027,627.1,26.03,0,Yes,2521.99,Medium,Delivered,2026-05
DEL01844,ORD001768,Mumbai,WH-BLR,RID019,13.6,2.81,0,Yes,56.81,Low,Delivered,2026-07
DEL01845,ORD001826,Bengaluru,WH-KOL,RID028,13.0,3.66,1,No,58.34,Medium,Delivered,2026-04
DEL01846,ORD003823,Hyderabad,WH-BLR,RID004,734.5,31.0,1,No,3580.6,High,Delivered,2026-03
DEL01847,ORD008928,Ahmedabad,WH-DEL,RID039,629.3,26.68,0,Yes,2317.15,High,Delivered,2026-06
DEL01848,ORD005985,Pune,WH-MUM,RID014,191.0,11.32,0,Yes,979.44,Low,Delivered,2026-06
DEL01849,ORD007503,Hyderabad,WH-MUM,RID001,300.6,13.86,4,No,1489.41,High,Delivered,2026-05
DEL01850,ORD010750,Mumbai,WH-DEL,RID036,9.9,0.5,0,Yes,44.92,Low,Delivered,2026-05
DEL01851,ORD007943,Hyderabad,WH-BLR,RID011,304.9,14.33,0,Yes,1391.9,Medium,Delivered,2026-06
DEL01852,ORD007929,Kolkata,WH-DEL,RID030,12.6,3.05,2,No,44.54,High,Delivered,2026-04
